date,id,content,username,likeCount,retweetCount
2022-12-04 23:46:57+00:00,1599550857099345920,Share your #Mastodon https://t.co/St9lQVd8kW,journSteven,0,0
2022-12-04 23:45:55+00:00,1599550598621573120,@WhiteHouse Get your people to open a #Mastodon account ASAP,Sennacherub,0,0
2022-12-04 23:13:41+00:00,1599542487970111488,Question of the day: Why can't I access #CounterSocial when using a #VPN but can access #Mastodon and #Pixelfed? https://t.co/bzZx8RrQbs,pateln01,0,0
2022-12-04 23:12:59+00:00,1599542309531492352,"#Muskerfucker @elonmusk uses #Twitter to drive a dirt campaign against @POTUS. This platform is now so fucked that I am really surprised that some people here still think that there is still something to save here. It sucks!
#twexit #Mastodon #Advent",CGelleri,4,0
2022-12-04 23:08:30+00:00,1599541183986176000,"https://t.co/Fs9iyUEich is a good website to find servers in the #Fediverse including #Mastodon, #Friendica, #GnuSocial, #Diaspora with descriptions and info on which other networks in the Fediverse they connect to.",acitta,0,0
2022-12-04 23:07:11+00:00,1599540850886950912,"Ich bräuchte mal #Fediverse Hilfe. Bin jetzt schon was länger auf dieser Mastodon Instanz. Würde gerne aber auch meinen #Instagram Krams auf eine #Pixelfed Instanz umziehen bzw. dort weiterbetreiben. Kann ich jetzt meinen #Mastodon Account dort ""drüben"" auch verwenden bzw. (1/2)",zmbcgn,0,0
2022-12-04 23:01:50+00:00,1599539506281172994,"TT Twitter #Italia 00:01:
1 #Sanremo2023
2 #CTCF
3 #90giorniperinnamorarsi
4 #Mastodon
5 Paola
6 #FranciaPolonia
7 #InghilterraSenegal
8 Amadeus
9 Anna Oxa
10 Articolo 31
11 Elodie
12 Grignani
13 Bellingham
14 Cugini di Campagna
15 Buona Domenica
16 England",TendenzeItalia,0,0
2022-12-04 22:52:25+00:00,1599537136231157765,"New sticker pack is here! Better quality and new designs :) hope you like them!
https://t.co/IzHS9znMPT
Will be available as individual stickers later this week!
#lovewhereyouworked #pride #androiddev #Mastodon",androidweekly,6,5
2022-12-04 22:43:48+00:00,1599534967813554176,"I don’t know what it is about #iOS #Mastodon clients, but I don’t really like any of them except #MetaText. I might have to do something about this, although I’m sure @Migueldeicaza@mastodon.social is way ahead by now…",rcarmo,0,0
2022-12-04 22:42:29+00:00,1599534634672410624,"🎄 Après notre #crèche-#covid ☣️ de l'an dernier, avec Rachel, nous vous proposons la crèche-manif' @playmobil 📣 de cette année 🌟

#TeamPlaymobil #PlaymHistoire 

#TwitterMigration oblige 🐦🔚 c'est sur #Mastodon 🦣⤵️
https://t.co/hBIvKFd2ab",denis_mLoches,0,0
2022-12-04 22:38:18+00:00,1599533582615470080,https://t.co/M6Rf6bBd0k #twitter #mastodon,domingosfaria,2,0
2022-12-04 22:33:31+00:00,1599532377562238977,"Cercatemi su #Mastodon, sono su https://t.co/agVtOjL9pz e mi chiamo @/nexys 🌟",xchronide,1,0
2022-12-04 22:31:39+00:00,1599531906944888832,"Should be obvious by now that I've mostly moved my emissions over to #Mastodon. Given how this hellsite is going, w/ Eel-on making it ""just another right-wing Twitter"", I don't think it's even worth setting up mirroring. Why give the fucker more engagement numbers? 😩",bitprophet,2,0
2022-12-04 22:30:21+00:00,1599531579411664896,"amici tutti de #IlCircolodeiMondiali : su #mastodon si respira aria pulita, senza commenti sterili e polemiche gratuite,passate di là @Danton70 @destefanoaless",apeindiana,4,1
2022-12-04 22:25:07+00:00,1599530266132770816,@ProjectLincoln I see you are on #Mastodon. Please consider dual posting your content there. Thanks!,stephenesherman,1,0
2022-12-04 22:22:13+00:00,1599529534138642435,"@OberandOut Reasons to leave the #birdsite are not restricted to ""abusive and hateful tweets""...

In any case, when are we going to find you on #Mastodon ?",ChangeItLouis,0,0
2022-12-04 22:20:46+00:00,1599529169653669888,"I just wanted to bring this tweet back to rephrase it as ""If you ever feel bad about yourself, consider that a few weeks of Elon Musk owning Twitter was enough to cause the fediverse to bloom with new life"". #twitterexit #mastodon https://t.co/2MfAEHz2uZ",BarneyTrotwell,0,0
2022-12-04 22:20:39+00:00,1599529139656347648,"@harrylitman Wow! Just checked and found that I was no longer following you. Not by my action. Back again now. Elmo's twitter is a mess. I like it on #mastodon but still check in here. Then quickly remember why I don't like it here anymore. Thanks for the heads up, though.",SDatLarge,0,0
2022-12-04 22:20:08+00:00,1599529012220792832,"The King's Men, a circular group that form part of the #Rollright #Stones in #Oxfordshire. The photos were taken in the fog on Friday 4th December 2022
📸 Jill Orme #Mastodon
#StandingStoneSunday #RollrightStones #KingsMen #Neolithic #Oxfordshire #CanonR5 https://t.co/Wm8DmudI2Y",JayStill4,4,2
2022-12-04 22:19:27+00:00,1599528838840868864,"@BrunoTertrais La mauvaise foi, #Mastodon  c est simple comme bonjour, sans trolls ni insultes.",MPrebost,1,0
2022-12-04 22:16:52+00:00,1599528188140720130,"Friends - I'm moving to #Mastodon. Please follow me there. Given the current circumstances of rampant antisemitism &amp; racism &amp; the fact that Musk is allowing fascists on this platform, I can't stay here. This breaks my heart. #mastodonmigration https://t.co/uJAHeok78k",RabbiJill,236,47
2022-12-04 22:12:11+00:00,1599527007767113728,"@dianne_s_harris @HuMetricsHSS @UWArtSci Here is a micro-post on #Mastodon about our visit to @UWArtSci last week. Thank you, @dianne_s_harris, for inviting us! https://t.co/62ahnkhmTo",cplong,1,0
2022-12-04 22:09:58+00:00,1599526453338640392,"TT Twitter #Italia 23:09:
1 #Sanremo2023
2 #CTCF
3 Paola
4 #FranciaPolonia
5 #Mastodon
6 #NonelArena
7 #InghilterraSenegal
8 Amadeus
9 Articolo 31
10 Anna Oxa
11 Elodie
12 England
13 Grignani
14 Bellingham
15 Cugini di Campagna
16 Buona Domenica
17 Angelina",TendenzeItalia,1,0
2022-12-04 22:02:36+00:00,1599524596843061249,"@_joker_mike Vielen herzlichen Dank für diese schöne Rückmeldung über die Gräben des #Dualismus hinweg - eine Rarität auf #Twitter! 🙏🙌

Das morgendliche Tässle Kaffee ☕️ reiche ich inzwischen auf #Mastodon: https://t.co/B9LIUfxyRF",BlumeEvolution,5,0
2022-12-04 21:59:10+00:00,1599523734724890624,"Growing the #Forgotten80s hashtag over at #Mastodon as well, because of course, why not.",LeRoyLavon,2,0
2022-12-04 21:52:36+00:00,1599522081779191812,"New tool '#Movetodon' makes it easier to find your #Twitter friends on #Mastodon • TechCrunch

https://t.co/owO0CaakaP",kaz_yos,6,1
2022-12-04 21:52:32+00:00,1599522063492026370,"Die höhere Interaktionsrate hier bei #Mastodon kann damit zusammenhängen, dass man hier bemühter und netter ist. Sie könnte aber auch darin begründet sein, dass die timelines bislang für viele übersichtlicher waren. Zumindest bemerke ich, dass… https://t.co/TyVPNXqdx6",politom,1,0
2022-12-04 21:52:25+00:00,1599522034220171264,@TheWatson725 @minkamom @ericareport #Mastodon,wanderingmagus,0,0
2022-12-04 21:51:49+00:00,1599521884781035523,"Eh ma insomma, da #mastodon a #twitter il crosspost ha impiegato quasi due ore ad arrivare. Il contrario era decisamente è più immediato.",Alexiel85,0,0
2022-12-04 21:43:22+00:00,1599519758646644737,"@conradhackett #mastodon feels like a perpetual orientation day at a woke liberal arts college, in which every statement needs to be carefully couched as not to lead to a DEI struggle session.",codexhillbilly,0,0
2022-12-04 21:42:01+00:00,1599519415837478912,"Are you self-hosting a Pleroma server, or interested in having your own lightweight instance on the #fediverse, fully interoperable with #Mastodon?

Don't forget backups! Here's the full backup/restore procedure to complement my initial setup guide:  https://t.co/RLMMyOxKqA",awakecoding,0,0
2022-12-04 21:41:30+00:00,1599519286388613121,"@BlumeEvolution @Anwalt_Jun Das Internet wird schneller. Es dauert nicht lange, dann ist #Mastodon genauso verseucht",SplitterInHaut,2,0
2022-12-04 21:39:55+00:00,1599518889406103552,#Todesfuge #Mastodon https://t.co/XN8D6Kj5a1,virchow_de,0,0
2022-12-04 21:35:56+00:00,1599517885013012483,@joncoopertweets Recommend that those who believe in social justice open up #Mastodon accounts in case birdland gets too toxic,SusanMichie,3,1
2022-12-04 21:35:42+00:00,1599517826720546816,#Mastodon #MastodonSocial https://t.co/MKMkEh9kda,Suhabel1,0,0
2022-12-04 21:33:31+00:00,1599517280194678784,"Wenn Ihr Euch fragt, warum ich Hass und Hetze auf #Twitter „dank“ rechtslibertärer Ideologie längst für toxisch halte, das morgendliche „Tässle Kaffee“ ☕️ inzwischen auf #Mastodon reiche &amp; mit @Anwalt_Jun klage, dann lest bitte diesen Thread 👇 &amp; hört das: https://t.co/oq8absm4DC https://t.co/waEAeUm3eR",BlumeEvolution,50,9
2022-12-04 21:32:47+00:00,1599517095489720321,Linux people on Twitter say they are on #Mastodon. But they really still are more active on Twitter from what I can see. They just use a tool to post the same thing everywhere.,CC18592636,1,1
2022-12-04 21:29:51+00:00,1599516354956361729,"If you want to follow me there (and dive into that strange world) for now you can find me at

@uicandun@universeodon.com

Which is a #Mastodon account
B7/10",unicandun,0,0
2022-12-04 21:29:45+00:00,1599516332353294336,"por ahora al menos. Si me quieren seguir por allá (y darse un clavado a ese mundo extraño) por ahora me pueden encontrar en   

@uicandun@universeodon.com

Que es una cuenta de #Mastodon 
A7/ 10",unicandun,0,0
2022-12-04 21:26:17+00:00,1599515458431959040,"FAZ: ""...erwecken viele #Mastodon-Server durch ihren aktivistischen Grundton gar nicht erst den Eindruck, als ginge es ihnen um möglichst freie, auch kontroverse Kommunikation, wie sie die Verfassungen freiheitlicher Staaten gebieten. Mastodon ist ... eine Schar von Fürsten ...""",Michael_Leh,43,9
2022-12-04 21:22:05+00:00,1599514401559957504,"Ook overstappen naar #Mastodon?
Met DeBirdiFy vind je de mensen die je volgt en je vind je volgers. Hoewel Mastodon nog klein is groeit het als een malle. Geen Musk. Geen reclame.

https://t.co/zjQKQ3UL2t",maxmiltenburg,0,0
2022-12-04 21:15:50+00:00,1599512826774958081,"@UKRunChat @Dr_Irene_MG Hi, any chance you can mirror your stuff onto Mastodon soon ?
Many thanks.
#Mastodon",sticklandtim,0,0
2022-12-04 21:10:34+00:00,1599511503698202624,@QED25653129 An das #Mastodon? https://t.co/blQ7ZlOtqf,MichaelBSverige,2,0
2022-12-04 21:05:40+00:00,1599510269574541312,"Where you all at, #mastodon alot be on different servers, are you avoiding me 🤔
https://t.co/L0TuZFKxVp",Fubarrockchick,0,0
2022-12-04 21:02:40+00:00,1599509517108125696,"TT Twitter #Italia 22:02:
1 #Sanremo2023
2 #CTCF
3 #InghilterraSenegal
4 Paola
5 #FranciaPolonia
6 Bellingham
7 #4dicembre
8 Amadeus
9 Articolo 31
10 #Mastodon
11 Anna Oxa
12 Elodie
13 Grignani
14 England
15 Cugini di Campagna
16 Buona Domenica
17 Angelina",TendenzeItalia,0,0
2022-12-04 21:00:07+00:00,1599508873261391872,if you're in #proptech come join the #mastodon instance https://t.co/x1MDj5L0Rh,taylorhou,0,0
2022-12-04 20:55:55+00:00,1599507817651908608,"Warum Twitter für mich keine relevante Plattform mehr ist!
BTW, ich lese hier noch mit. Aber nicht, um weiter Pflegepolitik oder ähnliches hier zu betreiben. 
Das mache ich drüben auf #Mastodon! https://t.co/xXWXYcTB1O",TrullaCouch,3,0
2022-12-04 20:49:58+00:00,1599506318779359232,#SH1TT3R is almost ready for the first (version 3.0) release. Biggest change beside #Mastodon support is a new startpage layout and a new notification list showing mentions and more 😉 https://t.co/sx7lS9UYZE,nuclearfog,0,0
2022-12-04 20:48:47+00:00,1599506022909218817,"@twitter forcing us to pay to get reach now. Time to move to #Mastodon. I've started a #MastodonSocial server for artists and collectors. Looking for moderators and admins to help run it if anyone is interested. 

https://t.co/EsBwceOitf

@Rrose_Selavy_11 @ivonatau @WaitingToSign",slagrouv,1,0
2022-12-04 20:47:38+00:00,1599505733695209473,"#Mastodon could make the public sphere less toxic, but not for all https://t.co/Kd9MqGcxkR",anselmolucio,0,0
2022-12-04 20:46:49+00:00,1599505527431495681,"Something I can do on Mastodon that I can't do here is edit my posts.

Just in case that's what it takes to convince you to jump ship.

#Mastodon #FallOfTwitter",pjohanneson,3,0
2022-12-04 20:45:26+00:00,1599505177836412930,"Aligning my #Twitter and #Mastodon accounts with #crossposting, #autodeletions, and #profile #bio.",ramialkabra,0,0
2022-12-04 20:39:13+00:00,1599503614606979072,"It's here! 

https://t.co/YGEeOtIcWY is a new gaming instance on Mastodon! 

If you want to chat and share about games (of all kinds) with other like minded folks come join us over on #Mastodon 

We are happy to help you join up if you have any questions =) 💜 https://t.co/isOu60fPeV",craftykraken,7,6
2022-12-04 20:39:00+00:00,1599503558319243264,🐘Having A 'Musk Moment' | Thinking of a Twitter alternative? | Have a 'Tusk Moment' instead | Join Global Museum on Mastodon | Our new social media platform https://t.co/HfzIpiW0lD #globalmuseum #museums #MastodonSocial #Mastodon #twitter #SocialMedia https://t.co/5vRfnUEGOK,globalmuseum,1,2
2022-12-04 20:37:26+00:00,1599503164759474176,@elonmusk has wrecked @twitter so we invest less time in it. Also hedging our best by finding #Mastodon is actually a frendlier and better social media platform in many ways. https://t.co/ROLoMQTWIv,warycat,0,0
2022-12-04 20:27:06+00:00,1599500563841835010,"Klimabonus-Teams Marburg und Chiemgau besuchten den Deutschen Nachhaltigkeitstag. Mehr dazu im Blog und auf #Mastodon unter dem Stichwort #dnp15.

https://t.co/YUnfGZT3gi",Klimabonus2,4,1
2022-12-04 20:27:05+00:00,1599500560700669952,"OMG. Initially, I was thinking oh crap… #Twitter is on fire, and is going to wither and die. Best check out #Mastodon.

But the🐘network is where all the wokies are going! What a shitshow of safe spaces, and whiners!! 🤮

@elonmusk is doing a GOOD THING by shining light on stuff",johnxdoh,0,0
2022-12-04 20:26:01+00:00,1599500290562338817,"@bibicosplays 
I mentioned you over on #Mastodon, and a bunch of people saw it. Hope you get some orders 🎁

(i’m not sure if the link works here so you can see the post? Screenshot attached)
https://t.co/SMhqgTfAk9 https://t.co/Tm2wDFuelU",BruceTriggs,0,0
2022-12-04 20:22:58+00:00,1599499524569194496,"Honestly, the #Mastodon experience is so different, after Google+ , FB, Twitter.
high functioning creative smart people with manners are the large majority.
I went there bc of @Angry_Staffer
and followed everyone else in his community, and things opened beautifully from there https://t.co/E4WWsvfBpQ",lynnyoga,2,0
2022-12-04 20:21:10+00:00,1599499072850653184,@sandrousseau Je vous rappelle que vous avez dit adieu a tweeter et que vous devez maltraiter les utilisateurs de #Mastodon (qui n'ont pas mérité ça d'ailleurs mais bon),ericdechaniers,0,0
2022-12-04 20:18:53+00:00,1599498497773797376,"#Brève 🔴La plupart des personnes qui ont menacé de quitter #Twitter pour #Mastodon ne sont pas parties.
Sur plus de 140 000 utilisateurs de Twitter qui ont annoncé leur passage à Mastodon, seuls 1,6 % ont en fait quitté la plateforme de médias sociaux d'#Elonmusk  . https://t.co/kW0AH5JbpD",MichelBOfficiel,3,1
2022-12-04 20:17:36+00:00,1599498172480356352,@GeraldKutney @elonmusk Thinking of moving to #Mastodon ?,grandzugzwang,0,0
2022-12-04 20:08:29+00:00,1599495881212194816,@Midge1415 Come on over to #mastodon?,streets,1,0
2022-12-04 20:07:52+00:00,1599495723589939201,Gostei mt deste bocadinho e vcs são todos mt boas pessoas mas eu vou dar o baza gente. Apago a conta daqui a uns dias. Sigam-me no #Mastodon https://t.co/XQyxePBVMh,diogomsfranco,1,0
2022-12-04 20:07:03+00:00,1599495519058788352,"@Maripuerta Sigues en #Mastodon? Yo sí, pero no lo encuentro tan user friendly.",lavici,0,0
2022-12-04 20:06:39+00:00,1599495418701910017,"RT @Alan@lor.sh
#Birdsite was always about having the same old arguments every damned day because that's what the algorithm pushed us to. We were all gladiators in Elmo's coliseum. 

#Mastodon is about learning new, incredible things every day. We hold the same (1/5)",ckshowalter,5,0
2022-12-04 20:05:35+00:00,1599495148399992832,"TT Twitter #Italia 21:05:
1 #Sanremo2023
2 #InghilterraSenegal
3 Paola
4 #FranciaPolonia
5 Bellingham
6 #4dicembre
7 Amadeus
8 #ENGSEN
9 #Mastodon
10 Anna Oxa
11 Articolo 31
12 Elodie
13 Grignani
14 England
15 I Cugini di Campagna
16 Buona Domenica
17 Henderson",TendenzeItalia,0,0
2022-12-04 20:05:25+00:00,1599495106263797761,"Nazis werden entsperrt, kritische Stimmen suspendiert. Wie soll dieser ""Kampf gegen Rechts"" hier nun genau aussehen, wenn der oberste Guru klar zeigt, auf wessen Seite er steht?

Auch wenn es vielen weh tut, macht es Sinn, sich parallel zu vernetzen. #Mastodon https://t.co/1oZxDh3cQH",fluegellahm,2,0
2022-12-04 20:03:49+00:00,1599494703505735680,#mastodon #socmint https://t.co/Mza2bzgJLj,P0lif3m0,2,1
2022-12-04 20:03:44+00:00,1599494682916302848,"Socials update!

I've migrated to my friend's shiny new gaming instance on #Mastodon.  You can find me here: https://t.co/QdIP3tRRBH

2) I'm also on @TheHIVE_Social! 🔎fixitrichy

3) I'm back on @instagram https://t.co/IZgdk5NAln https://t.co/ZH0OUcifkx",richyg84,3,2
2022-12-04 19:56:45+00:00,1599492925070618624,@doomzdayxx He is already on #Mastodon...and let me tell you the tone in discussions with him is more civil than here. And it doesn't make the conversation boring at all.,azur_heike,0,0
2022-12-04 19:50:05+00:00,1599491247776768000,Soooo .... #Crosspost zu und von #Mastodon ist abgeschaltet. Ich werde hier nur noch sporadisch aktiv sein und eher mitlesen. See you on https://t.co/DwIAQOA44p https://t.co/7ciGOl1Gja,lehreit,3,0
2022-12-04 19:45:02+00:00,1599489979998085120,@ellen_sch @Twitter Go #mastodon https://t.co/qutxadA46u,DrFlunsomat,2,1
2022-12-04 19:42:06+00:00,1599489241339379714,"RT @joe@mastodon.joedean.dev
I couldn't help but feel that #XKCD  1269 was relevant to the #selfhosted #Mastodon #fediverse.
https://t.co/zoLHX7xMuX https://t.co/eArpuFgHGP",scne59,0,0
2022-12-04 19:33:37+00:00,1599487104249221125,"CW: UK Politics

If you don't follow #PeterStefanovic, you need to. Sadly you cannot find him on #Mastodon and so you'll have to go to PeterStefanovi2 but belive me it is worth it.

https://t.co/jowN5RiVeZ",sccjono,0,0
2022-12-04 19:33:04+00:00,1599486968269676544,@EFrost_Wildwood Is @projectmushroom not federated? #mastodon,hanscees,0,0
2022-12-04 19:22:00+00:00,1599484181846925312,A #Toot #Bookmarklet for #Mastodon https://t.co/iYvMT6PnHd #edtech #edtechchat,BryanLMiller,0,0
2022-12-04 19:17:44+00:00,1599483108008415233,"Really trying out #Mastodon just the last day or so.  It is interesting, but there are still not enough of my #OpenSource, #Java, and #JavaEE/#Jakarta related projects and developers over there for me to just leave #Twitter behind.  I really hope that changes.",kjjaeger,0,1
2022-12-04 19:12:57+00:00,1599481904390361088,"been out for a few days- checked up and Twitter is mostly still a smoldering dumpster fire, save for some great pics (as per usual) from @bioreconstruct and a parade of Ducks.  Back in a few days; have fun everyone. #DisTwitter #Mastodon #CheckOutWorldKey.io",BrianBdp,3,0
2022-12-04 19:11:25+00:00,1599481519672033280,"Is Mastodon the new Twitter?

#twitter #Mastodon 

https://t.co/Dt9UTCPyiH",AdamFalkenberg2,0,0
2022-12-04 19:10:45+00:00,1599481352008609792,"Pensando si migro a #Mastodon... no me gusta Elion Musk
@ottofwagner@techhub.social",ottofwagner,0,0
2022-12-04 19:08:48+00:00,1599480861002694656,"Which Mastodon server to join? Our 12 best picks and 5 tips. 
https://t.co/iTysH8Nnpg . 

#Twitter #Mastodon #MastodonMigration",sautter,1,0
2022-12-04 19:07:04+00:00,1599480424266350593,"The technology seems to be very cool, but it's already boring

Ah, here I don't have to complain, just filter so I don't see this content anymore

#mastodon #chatgpt #chatgpt3 https://t.co/rkgWhFRbeU",avelinorun,9,1
2022-12-04 19:07:00+00:00,1599480405987581955,"TT Twitter #Italia 20:07:
1 #Sanremo2023
2 Paola
3 #Mastodon
4 #FranciaPolonia
5 #4dicembre
6 Amadeus
7 #FRAPOL
8 Articolo 31
9 #ArgentinaAustralia
10 Anna Oxa
11 Elodie
12 Grignani
13 Cugini di Campagna
14 Buona Domenica
15 Renzi
16 Angelina
17 Lazza
18 Ariete",TendenzeItalia,0,0
2022-12-04 19:04:33+00:00,1599479790527840256,"Ich wechsele zum Jahresende zu #Mastodon. Wer mir weiter folgen möchte findet mich dort ab sofort  unter: heschaus@hessen.social 
. Stopp #ElonMusk",heschaus,0,0
2022-12-04 19:03:41+00:00,1599479571417509888,"Habe einen #Moxolog in Arbeit. Und glaube ich nenn ihn ""Warum zum Geier tu ich mir das an? 😵‍💫 ""
#Mastodon",Nastja_the_Mox,7,1
2022-12-04 19:02:59+00:00,1599479395571228672,"Zeg weggelopen tweeps, hoe is´t daar op #Mastodon? 

Is het daar plezant? Of toch een beetje saai? #dtv",LudwigBollaerts,55,1
2022-12-04 19:01:05+00:00,1599478919538905090,want to know the best time for that pee break? check @runpee; signup with code Filmfreak for 5 free pee coins #InfinityCoin #Mastodon:@runpee@techhub.social https://t.co/P7Q8qDf3f2 #xp,filmfreakmafia,0,0
2022-12-04 18:59:51+00:00,1599478606568517632,"Thank you, @ratnaomi for allowing me this chance to talk about everything from the state of Twitter to the roots of Alberta alienation and grievance. We recorded this 2 weeks ago but it has somehow gotten even MORE timely in the interval. #ableg #abpoli #Twitter #Mastodon #SenCA https://t.co/6ixsdL4bvu",Paulatics,36,9
2022-12-04 18:55:25+00:00,1599477491688538113,I noticed today that searching “mastodon” on Twitter yields mostly irrelevant garbage. Coincidence? I think not. You can also find me on the non-Musk alternative: @sonyadiehn@home.social #Mastodon #TWITTERGATE,SonyaDiehn,0,0
2022-12-04 18:50:52+00:00,1599476345104384001,"Dis-moi #Mastodon, j'aurais besoin d'un renseignement ! Comment faire pour gérer plusieurs comptes de manière efficace sur notre réseau ? Il y a un service, une app qui permet de faire ça efficacement ? #Aide #Help Merci d'avance !!!",irslo,2,0
2022-12-04 18:50:26+00:00,1599476236396679168,"Adding my #Mastodon address to my name on #Twitter.  I am not super active there, but that will likely change as more #OpenSource and #Java/#JakartaEE developers move there.",kjjaeger,1,0
2022-12-04 18:50:13+00:00,1599476183061581824,@NakedWatch Are you on #Mastodon? Any plans to move? Thx.,PeterPractice,0,0
2022-12-04 18:50:09+00:00,1599476164246081537,I really only use #Mastodon on my phone - is the #Metatext app going to support blocking/filtering &amp; following hashtags/words soon? Or is there a better free app to be using? I already tried the official Mastodon app and it wasn’t as good.,amberweinberg,0,0
2022-12-04 18:49:48+00:00,1599476076689891330,"Being on #Mastodon has me back to thinking before #commenting. Am I adding to the #discussion, or do I just want to hear myself talk?

I stopped myself from making several comments in the past two days, which means I’m not wasting my own time by… https://t.co/DsVRTvY3zU",ArpComics,0,0
2022-12-04 18:49:39+00:00,1599476040266649600,BipBop.--..-.. Testing #Mastodon &lt;&lt;--&gt;&gt; #twitter #crossposting..--...-. 🤞 &lt;200&gt;,stellarstoic,0,0
2022-12-04 18:49:33+00:00,1599476014261964802,#lunatic over on #mastodon https://t.co/lzeYro57eN,CWDaly,0,0
2022-12-04 18:49:26+00:00,1599475985618976779,77 #Follower auf #Mastodon. Schaffen wir am #Barbaratag die 80?,Uwe_Lutz_,1,0
2022-12-04 18:49:23+00:00,1599475974248304642,"Allmählich halten auf #Mastodon auch ein paar unterhaltsamere Themen Einzug. Wie schön. Hatte schon befürchtet, dass es hier nur ernst und politisch korrekt und deshalb auch etwas langweilig zugeht. 😉",Uwe_Lutz_,2,0
2022-12-04 18:47:18+00:00,1599475447892684801,@KnijffRobert @claudiadebreij Ze zit hier niet meer maar op #mastodon,deri_sel,0,0
2022-12-04 18:47:14+00:00,1599475431698071553,Voor het eerst in bijna 12 jaar ben ik bijna niet op Twitter aktief geweest. #Mastodon,maxmiltenburg,1,0
2022-12-04 18:46:57+00:00,1599475361003491328,I thought all the sensitive folk were heading off to #mastodon???,ReayRowena,0,0
2022-12-04 18:45:45+00:00,1599475057176489984,@JulienPain #Mastodon,JebLamarck,0,0
2022-12-04 18:43:18+00:00,1599474441393934336,@mathieugallard #Mastodon,JebLamarck,0,0
2022-12-04 18:41:48+00:00,1599474065676599296,@UBrummack Siehe #Mastodon,KuhnkeRuediger,3,0
2022-12-04 18:41:37+00:00,1599474019526664192,"@Isa_Yusibov Dan zou ik beginnen met crossposten, twitter / mastodon. #Mastodon heeft ook echt wel nadelen hoor op veel servers qua moderatie en vvmu. Ik zit vooral op Mastodon, maar het heeft een paar nare trekjes, zoals CW (sensitive content) voor politieke posts op veel servers.",tammekraay,0,0
2022-12-04 18:38:41+00:00,1599473280943271936,Chegando a hora de abandonar o Pássaro e migrar para o #Mastodon #mastodonmigration Aqui tem boas informações da rede: https://t.co/0MuaSOhZcL,IamAndreBrandao,0,0
2022-12-04 18:37:37+00:00,1599473010729164802,#mastodon #TwitterMigration https://t.co/6xlrOvGedK https://t.co/FRkMOFd1wG,samvarma,0,0
2022-12-04 18:34:14+00:00,1599472160065536001,"@HSteel5 hi. You are not on #Mastodon, are you ? Love to follow you there.",therealgeorge,0,0
2022-12-04 18:32:09+00:00,1599471634565722112,"@JamesPrestonZA Hi James. You are not on #Mastodon, are you ? Love to follow you there.",therealgeorge,1,0
2022-12-04 18:27:23+00:00,1599470434747322369,"@TheKiffness hi. You are not on #Mastodon, are you ? Love to follow you there.",therealgeorge,0,0
2022-12-04 18:25:51+00:00,1599470049177513984,@ThePlanetaryGuy hi Paul. You are not on #Mastodon are you ? Love to follow you there.,therealgeorge,0,0
2022-12-04 18:25:46+00:00,1599470030525456386,"Amateur #SocialMedia tip: moving between Twitter, Mastodon and Post makes it easier to get used to the latter two, while easing the detachment from Twitter ""addiction"" 🖖🏾. #Mastodon #MastodonSocial #mastodonmigration #Post",MichaelMufasa,1,0
2022-12-04 18:25:31+00:00,1599469968927576064,"Sessel, Buch, Bier.
Auf #Mastodon.",KuhnkeRuediger,1,0
2022-12-04 18:20:56+00:00,1599468812834701313,"Anti- #LGBTQ Slurs on #Twitter Up Over 800% as #Musk Allows Thousands of Previously Banned Users Back: Reports

#ElonMusk #BoycottTesla #FuckElonMusk @elonmusk #Mastodon 

https://t.co/J7lwfbhrLI",Gjallarhornet,2,1
2022-12-04 18:16:34+00:00,1599467715210579968,@andrefran Abandonemos o Pássaro que por sinal já era… e bora migrar para o #Mastodon,IamAndreBrandao,0,0
2022-12-04 18:15:21+00:00,1599467409722990592,"So, I did it.....find me at: @JeffOllerton@ecoevo.social

#Mastodon #MastodonSocial https://t.co/cbuZUW6ErP",JeffOllerton,8,2
2022-12-04 18:12:57+00:00,1599466805914787840,@chico_pinheiro O negócio é migrar p #Mastodon e abandonar o Pássaro.,IamAndreBrandao,0,0
2022-12-04 18:12:08+00:00,1599466597663461376,"« Je lis souvent des remarques comme quoi c’est beaucoup plus compliqué.
Non.
C’est juste différent. Si tu n’arrives pas à utiliser #Mastodon, c’est que tu n’en as tout simplement pas envie. »
− @ploum@mamot.fr

La légèreté d’un monde sans #Twitter :
https://t.co/io6XhvTphu",l_inadapte,0,0
2022-12-04 18:09:52+00:00,1599466026965475328,"@SydesJokes @winterhasbeen @NichStarling @HarveyFirestone @SimonDunbavand @EpletsEssex @tommieharve @stuartcojones @kmoore001 @LiberalVenom @Hilary_LibDem @VagueNotion @NH4Europe Followers have been static for a while now and seem to be slowly falling, though I know some have left for #Mastodon …",eurotyke,5,0
2022-12-04 18:08:57+00:00,1599465799651131398,"#Post mortem on #mastodon #outage with 30k users

https://t.co/v40nEr6s3h",CKsTechNews,0,0
2022-12-04 18:05:43+00:00,1599464985885016066,#Mastodon hat einen #datenleak 🤡,MateuszMatchch,1,0
2022-12-04 18:05:31+00:00,1599464935246929926,"RT @TiiaAurora@chaos.social
As someone who is just half knowledgable about server stuff. What makes #Mastodon #Fediverse eat resources like Firefox eating RAM? 

Is it a snowball effect of instances you connect to with more fol…
https://t.co/HWKTJTDq2s",deep470,1,0
